assembly_id,contig_id,contig_len,plasmid_id,plasmid_name,strain,query_length,ref_length,overall_percent_identity,query_covered_length,ref_covered_length,covered_intervals,query_intervals,subject_hit_coords,query_coverage_percent,call_method
UCT32H,contig_12 [gcode=11] [topology=linear],30255,RS07790_JD1_JD1_lp38_ParA_X,lp38,RS07790,30255,245,100.0,734,244,"[(1, 245)]","[(24783, 25517)]","[(1, 245)]",2.426045281771608,pf32
UCT32H,contig_13 [gcode=11] [topology=linear],28053,I21_B31_lp28-4_ParA_X,lp28-4,I21,28053,250,100.0,749,249,"[(1, 250)]","[(14755, 15504)]","[(1, 250)]",2.669946173314797,pf32
UCT32H,contig_14 [gcode=11] [topology=linear],26514,JD1_cp26_ParA_1,cp26,JD1,26514,253,100.0,758,252,"[(1, 253)]","[(13680, 14438)]","[(1, 253)]",2.8588670136531644,pf32
UCT32H,contig_15 [gcode=11] [topology=linear],24813,RS00365_JD1_JD1_lp28-1_ParA_X,lp28-1,RS00365,24813,254,100.0,761,253,"[(1, 254)]","[(14281, 15042)]","[(1, 254)]",3.066940716559868,pf32
UCT32H,contig_16 [gcode=11] [topology=linear],24746,RS00670_JD1_JD1_lp25_ParA_X,lp25,RS00670,24746,252,100.0,755,251,"[(1, 252)]","[(11772, 12527)]","[(1, 252)]",3.0509981411137157,pf32
UCT32H,contig_17 [gcode=11] [topology=linear],24323,RS07610_JD1_JD1_lp28-6_ParA_X,lp28-6,RS07610,24323,251,100.0,752,250,"[(1, 251)]","[(1297, 2049)]","[(1, 251)]",3.0917238827447275,pf32
UCT32H,contig_18 [gcode=11] [topology=linear],21572,RS00875_MM1_plsm_lp17_ParA_X,lp17,RS00875,21572,246,100.0,1450,241,"[(1, 242)]","[(20769, 21494), (14377, 15102)]","[(1, 242), (1, 242)]",6.721676246986835,pf32
UCT32H,contig_19 [gcode=11] [topology=linear],21172,RS01730_MM1_plsm_cp32-9_ParA_X,cp32-9,RS01730,21172,251,100.0,740,246,"[(1, 247)]","[(1, 741)]","[(1, 247)]",3.4951823162667672,pf32
UCT32H,contig_2 [gcode=11] [topology=linear],53834,A20_B31_lp54_ParA_X,lp54,A20,53834,250,100.0,749,249,"[(1, 250)]","[(13605, 14354)]","[(1, 250)]",1.3913140394546195,pf32
UCT32H,contig_20 [gcode=11] [topology=linear],7423,O32_B31_cp32-7_ParA_X,cp32-7,O32,7423,249,100.0,746,248,"[(1, 249)]","[(220, 966)]","[(1, 249)]",10.049845076114778,pf32
UCT32H,contig_21 [gcode=11] [topology=linear],2115,gb|CP094592.1|,lp28-5,B379,2115,27673,100.0,1992,1992,"[(25681, 27673)]","[(123, 2115)]","[(27673, 25681)]",94.18439716312056,wp
UCT32H,contig_22 [gcode=11] [topology=linear],1700,gb|CP094587.1|,cp32-7,B379,1700,21166,100.0,1699,1699,"[(2006, 3705)]","[(1, 1700)]","[(2006, 3705)]",99.94117647058825,wp
UCT32H,contig_23 [gcode=11] [topology=linear],1214,gb|CP094587.1|,cp32-7,B379,1214,21166,99.91769547325104,1213,1214,"[(9590, 10804)]","[(1, 1214)]","[(9590, 10804)]",99.9176276771005,wp
UCT32H,contig_24 [gcode=11] [topology=linear],1145,gb|CP094585.1|,cp32-5,B379,1145,30637,99.82532751091703,1144,1144,"[(14950, 16094)]","[(1, 1145)]","[(16094, 14950)]",99.91266375545852,wp
UCT32H,contig_25 [gcode=11] [topology=linear],1106,gb|CP001269.1|,cp32-8,156a,1106,30946,100.0,1105,1105,"[(4113, 5218)]","[(1, 1106)]","[(5218, 4113)]",99.90958408679928,wp
UCT32H,contig_26 [gcode=11] [topology=linear],1103,gb|CP001272.1|,lp28-4,156a,1103,29501,100.0,1102,1102,"[(686, 1788)]","[(1, 1103)]","[(1788, 686)]",99.909338168631,wp
UCT32H,contig_27 [gcode=11] [topology=linear],1062,gb|CP094590.1|,lp28-3,B379,1062,28768,100.0,1061,1061,"[(2, 1063)]","[(1, 1062)]","[(1063, 2)]",99.90583804143128,wp
UCT32H,contig_28 [gcode=11] [topology=linear],956,gb|CP001494.1|,lp36,94a,956,28234,99.52718676122932,844,422,"[(27795, 28217)]","[(1, 423), (534, 956)]","[(27795, 28217), (28217, 27795)]",88.28451882845188,wp
UCT32H,contig_29 [gcode=11] [topology=linear],852,gb|CP001268.1|,cp32-7,156a,852,21329,100.0,851,851,"[(20247, 21098)]","[(1, 852)]","[(20247, 21098)]",99.88262910798124,wp
UCT32H,contig_3 [gcode=11] [topology=linear],52605,H28_B31_lp28-3_ParA_X,lp28-3,H28,52605,251,100.0,752,250,"[(1, 251)]","[(16965, 17717)]","[(1, 251)]",1.4295219085638249,pf32
UCT32H,contig_30 [gcode=11] [topology=linear],844,gb|CP094587.1|,cp32-7,B379,844,21166,100.0,843,843,"[(5123, 5966)]","[(1, 844)]","[(5966, 5123)]",99.88151658767772,wp
UCT32H,contig_31 [gcode=11] [topology=linear],778,gb|CP001268.1|,cp32-7,156a,778,21329,100.0,777,777,"[(8812, 9589)]","[(1, 778)]","[(9589, 8812)]",99.87146529562982,wp
UCT32H,contig_32 [gcode=11] [topology=linear],712,gb|CP001268.1|,cp32-7,156a,712,21329,100.0,711,711,"[(8000, 8711)]","[(1, 712)]","[(8000, 8711)]",99.85955056179776,wp
UCT32H,contig_33 [gcode=11] [topology=linear],537,gb|CP017216.1|,lp36,B331,537,30210,99.2,499,498,"[(1, 499)]","[(1, 500)]","[(499, 1)]",92.92364990689012,wp
UCT32H,contig_34 [gcode=11] [topology=linear],501,gb|AE001580.1|,cp32-8,B31,501,30885,100.0,500,500,"[(1494, 1994)]","[(1, 501)]","[(1494, 1994)]",99.8003992015968,wp
UCT32H,contig_35 [gcode=11] [topology=linear],479,gb|CP019756.1|,cp32-5+1,B31_NRZ,479,61418,99.17936694021104,851,850,"[(30571, 31049), (1, 373)]","[(1, 479), (1, 374)]","[(31049, 30571), (373, 1)]",177.6617954070981,wp
UCT32H,contig_36 [gcode=11] [topology=linear],451,gb|CP001268.1|,cp32-7,156a,451,21329,100.0,450,450,"[(19796, 20246)]","[(1, 451)]","[(19796, 20246)]",99.77827050997784,wp
UCT32H,contig_37 [gcode=11] [topology=linear],400,gb|CP001264.1|,cp32-3,156a,400,30280,100.0,399,399,"[(14617, 15016)]","[(1, 400)]","[(14617, 15016)]",99.75,wp
UCT32H,contig_38 [gcode=11] [topology=linear],387,gb|CP002306.1|,lp28-1,JD1,387,24354,98.83268482490271,256,255,"[(23012, 23267)]","[(1, 257)]","[(23012, 23267)]",66.1498708010336,wp
UCT32H,contig_39 [gcode=11] [topology=linear],380,gb|AE001580.1|,cp32-8,B31,380,30885,100.0,379,379,"[(756, 1135)]","[(1, 380)]","[(1135, 756)]",99.73684210526316,wp
UCT32H,contig_4 [gcode=11] [topology=linear],31253,B379_lp28-5_ParA_1,lp28-5,B379,31253,247,100.0,740,246,"[(1, 247)]","[(25523, 26263)]","[(1, 247)]",2.3677726938213928,pf32
UCT32H,contig_40 [gcode=11] [topology=linear],330,gb|CP002306.1|,lp28-1,JD1,330,24354,97.87878787878788,329,658,"[(23312, 23641), (22682, 23011)]","[(1, 330)]","[(22682, 23011), (23641, 23312)]",99.69696969696967,wp
UCT32H,contig_41 [gcode=11] [topology=linear],326,gb|CP001260.1|,lp36,156a,326,23638,100.0,325,650,"[(19480, 19805), (20384, 20709)]","[(1, 326)]","[(19480, 19805), (20709, 20384)]",99.69325153374233,wp
UCT32H,contig_42 [gcode=11] [topology=linear],315,gb|CP001492.1|,cp32-7,94a,315,30433,100.0,314,314,"[(1182, 1496)]","[(1, 315)]","[(1496, 1182)]",99.68253968253968,wp
UCT32H,contig_43 [gcode=11] [topology=linear],310,gb|CP094587.1|,cp32-7,B379,310,21166,100.0,308,308,"[(11683, 11991)]","[(1, 309)]","[(11991, 11683)]",99.35483870967742,wp
UCT32H,contig_44 [gcode=11] [topology=linear],293,gb|CP001268.1|,cp32-7,156a,293,21329,100.0,292,292,"[(7644, 7936)]","[(1, 293)]","[(7644, 7936)]",99.65870307167236,wp
UCT32H,contig_45 [gcode=11] [topology=linear],288,gb|CP001268.1|,cp32-7,156a,288,21329,100.0,286,286,"[(10810, 11096)]","[(1, 287)]","[(10810, 11096)]",99.30555555555556,wp
UCT32H,contig_5 [gcode=11] [topology=linear],30858,RS01500_JD1_JD1_cp32-8_ParA_X,cp32-8,RS01500,30858,246,100.0,737,245,"[(1, 246)]","[(21504, 22241)]","[(1, 246)]",2.388359582604187,pf32
UCT32H,contig_6 [gcode=11] [topology=linear],30795,297_cp32-12_ParA_X,cp32-12,297,30795,260,100.0,779,259,"[(1, 260)]","[(19609, 20388)]","[(1, 260)]",2.529631433674297,pf32
UCT32H,contig_7 [gcode=11] [topology=linear],30636,RS01295_JD1_JD1_cp32-1+5_ParA_X,cp32-1+5,RS01295,30636,257,100.0,770,256,"[(1, 257)]","[(20777, 21547)]","[(1, 257)]",2.5133829481655567,pf32
UCT32H,contig_8 [gcode=11] [topology=linear],30472,RS01520_MM1_plsm_cp32-6_ParA_X,cp32-6,RS01520,30472,249,100.0,746,248,"[(1, 249)]","[(20849, 21595)]","[(1, 249)]",2.4481491205040693,pf32
UCT32H,contig_9 [gcode=11] [topology=linear],30301,B379_cp32-2_ParA_1,cp32-2,B379,30301,251,100.0,752,250,"[(1, 251)]","[(3040, 3792)]","[(1, 251)]",2.481766278340649,pf32
UCT35H,contig_1 [gcode=11] [topology=linear],910022,B379_chromosome_ParA_2,chromosome,B379,910022,380,99.72677595628416,1097,365,"[(1, 366)]","[(368528, 369625)]","[(1, 366)]",0.1205465362375854,pf32
UCT35H,contig_10 [gcode=11] [topology=linear],18631,RS05790_72a_72a_lp32-3_ParA_X,lp32-3,RS05790,18631,246,100.0,710,236,"[(1, 237)]","[(10892, 11602)]","[(1, 237)]",3.8108528796092536,pf32
UCT35H,contig_11 [gcode=11] [topology=linear],18030,RS00875_MM1_plsm_lp17_ParA_X,lp17,RS00875,18030,246,100.0,725,241,"[(1, 242)]","[(2777, 3502)]","[(1, 242)]",4.021075984470327,pf32
UCT35H,contig_12 [gcode=11] [topology=linear],17015,RS05610_72a_72a_cp32-5_ParA_X,cp32-5,RS05610,17015,257,100.0,770,256,"[(1, 257)]","[(11294, 12064)]","[(1, 257)]",4.525418748163386,pf32
UCT35H,contig_13 [gcode=11] [topology=linear],10390,gb|AE001583.1|,lp5,B31,10390,5228,99.98066885752948,10344,5172,"[(2, 5174)]","[(1, 5173), (5218, 10390)]","[(2, 5174), (5174, 2)]",99.5572666025024,wp
UCT35H,contig_14 [gcode=11] [topology=linear],8693,gb|CP031399.1|,cp9,MM1,8693,11401,96.76366603209138,10993,10991,"[(2560, 8231), (34, 2611), (8239, 10982)]","[(6048, 8632), (3179, 5923), (258, 5923)]","[(2560, 8231), (8239, 10982), (2611, 34)]",126.45806971126194,wp
UCT35H,contig_15 [gcode=11] [topology=linear],7583,RS06010_72a_72a_cp32-10_ParA_X,cp32-10,RS06010,7583,251,100.0,746,248,"[(3, 251)]","[(6836, 7582)]","[(3, 251)]",9.837795067915073,pf32
UCT35H,contig_16 [gcode=11] [topology=linear],2350,O32_B31_cp32-7_ParA_X,cp32-7,O32,2350,249,100.0,740,246,"[(3, 249)]","[(1609, 2349)]","[(3, 249)]",31.48936170212766,pf32
UCT35H,contig_18 [gcode=11] [topology=linear],988,gb|CP017206.1|,cp32-4,B331,988,30617,99.2914979757085,987,987,"[(16377, 17364)]","[(1, 988)]","[(17364, 16377)]",99.8987854251012,wp
UCT35H,contig_2 [gcode=11] [topology=linear],88152,H28_B31_lp28-3_ParA_X,lp28-3,H28,88152,251,100.0,752,250,"[(1, 251)]","[(8448, 9200)]","[(1, 251)]",0.8530719666031401,pf32
UCT35H,contig_20 [gcode=11] [topology=linear],811,gb|CP002229.1|,cp32-7,N40,811,17483,99.38347718865596,810,810,"[(14693, 15503)]","[(1, 811)]","[(14693, 15503)]",99.8766954377312,wp
UCT35H,contig_21 [gcode=11] [topology=linear],787,gb|CP001264.1|,cp32-3,156a,787,30280,99.23761118170266,786,786,"[(9780, 10566)]","[(1, 787)]","[(10566, 9780)]",99.87293519695044,wp
UCT35H,contig_22 [gcode=11] [topology=linear],722,gb|CP001208.1|,cp32-4,ZS7,722,30964,96.23655913978494,556,554,"[(9770, 10324)]","[(166, 722)]","[(10324, 9770)]",77.00831024930747,wp
UCT35H,contig_23 [gcode=11] [topology=linear],489,gb|CP094613.1|,lp36,B31-5A4,489,36662,99.7946611909651,486,486,"[(36149, 36635)]","[(1, 487)]","[(36149, 36635)]",99.38650306748468,wp
UCT35H,contig_24 [gcode=11] [topology=linear],326,gb|AE000788.1|,lp36,B31,326,36849,100.0,325,325,"[(35526, 35851)]","[(1, 326)]","[(35526, 35851)]",99.69325153374233,wp
UCT35H,contig_26 [gcode=11] [topology=linear],311,gb|CP001452.1|,lp28-3,WI91-23,311,27543,99.67845659163989,310,310,"[(26210, 26520)]","[(1, 311)]","[(26210, 26520)]",99.67845659163989,wp
UCT35H,contig_3 [gcode=11] [topology=linear],53695,A20_B31_lp54_ParA_X,lp54,A20,53695,250,100.0,749,249,"[(1, 250)]","[(39380, 40129)]","[(1, 250)]",1.3949157277213893,pf32
UCT35H,contig_4 [gcode=11] [topology=linear],50141,RS01665_B31_NRZ_p_lp28-1_ParA_X,lp28-1,RS01665,50141,249,100.0,746,248,"[(1, 249)]","[(12241, 12987)]","[(1, 249)]",1.487804391615644,pf32
UCT35H,contig_5 [gcode=11] [topology=linear],45523,RS06370_72a_72a_cp32-1_ParA_X,cp32-1,RS06370,45523,251,100.0,752,250,"[(1, 251)]","[(2065, 2817)]","[(1, 251)]",1.6519122201963845,pf32
UCT35H,contig_6 [gcode=11] [topology=linear],29895,RS04795_72a_72a_cp32-13_ParA_X,cp32-13,RS04795,29895,254,100.0,761,253,"[(1, 254)]","[(9543, 10304)]","[(1, 254)]",2.545576183308245,pf32
UCT35H,contig_7 [gcode=11] [topology=linear],27704,RS06035_N40_N40_cp32-12_ParA_X,cp32-12,RS06035,27704,260,100.0,779,259,"[(1, 260)]","[(16723, 17502)]","[(1, 260)]",2.811868322263933,pf32
UCT35H,contig_8 [gcode=11] [topology=linear],27690,RS07790_JD1_JD1_lp38_ParA_X,lp38,RS07790,27690,245,100.0,734,244,"[(1, 245)]","[(4725, 5459)]","[(1, 245)]",2.650776453593355,pf32
UCT35H,contig_9 [gcode=11] [topology=linear],26522,94a_cp26_ParA_1,cp26,94a,26522,253,100.0,758,252,"[(1, 253)]","[(12536, 13294)]","[(1, 253)]",2.858004675363849,pf32
UCT50H,contig_1 [gcode=11] [topology=linear],902761,B379_chromosome_ParA_2,chromosome,B379,902761,380,99.4535519125683,1097,365,"[(1, 366)]","[(368264, 369361)]","[(1, 366)]",0.121516104483911,pf32
UCT50H,contig_10 [gcode=11] [topology=linear],22570,RS06485_N40_N40_lp17_ParA_X,lp17,RS06485,22570,246,100.0,725,241,"[(1, 242)]","[(2769, 3494)]","[(1, 242)]",3.2122286220646874,pf32
UCT50H,contig_11 [gcode=11] [topology=linear],21081,RS02205_MM1_plsm_cp32-4_ParA_X,cp32-4,RS02205,21081,251,100.0,752,250,"[(1, 251)]","[(19654, 20406)]","[(1, 251)]",3.5671932071533607,pf32
UCT50H,contig_12 [gcode=11] [topology=linear],19532,RS01730_MM1_plsm_cp32-9_ParA_X,cp32-9,RS01730,19532,251,100.0,743,247,"[(1, 248)]","[(7348, 8091)]","[(1, 248)]",3.804013925865247,pf32
UCT50H,contig_13 [gcode=11] [topology=linear],18296,RS06365_N40_N40_cp32-10_ParA_X,cp32-10,RS06365,18296,251,100.0,752,250,"[(1, 251)]","[(5963, 6715)]","[(1, 251)]",4.110188019239177,pf32
UCT50H,contig_14 [gcode=11] [topology=linear],8722,gb|CP002231.1|,cp9,N40,8722,8722,100.0,8720,8720,"[(2474, 8722), (1, 2473)]","[(6250, 8722), (1, 6249)]","[(2474, 8722), (1, 2473)]",99.9770694794772,wp
UCT50H,contig_15 [gcode=11] [topology=linear],7013,O32_B31_cp32-7_ParA_X,cp32-7,O32,7013,249,100.0,746,248,"[(1, 249)]","[(121, 867)]","[(1, 249)]",10.63738770854128,pf32
UCT50H,contig_16 [gcode=11] [topology=linear],2216,gb|CP017205.1|,cp32-11,B331,2216,30176,99.90974729241876,2215,2215,"[(26119, 28334)]","[(1, 2216)]","[(28334, 26119)]",99.9548736462094,wp
UCT50H,contig_17 [gcode=11] [topology=linear],1632,RS04795_72a_72a_cp32-13_ParA_X,cp32-13,RS04795,1632,254,100.0,761,253,"[(1, 254)]","[(668, 1429)]","[(1, 254)]",46.62990196078432,pf32
UCT50H,contig_18 [gcode=11] [topology=linear],1548,gb|CP002230.1|,lp36,N40,1548,29194,91.36346931275268,2154,2668,"[(27960, 28492), (22488, 23020), (26120, 26650), (27123, 27662), (24044, 24579)]","[(2, 540), (1, 540), (1009, 1547), (1009, 1548)]","[(27960, 28492), (28492, 27960), (26120, 26650), (26650, 26120), (27123, 27662), (27662, 27123), (24044, 24579), (24579, 24044), (22488, 23020), (23020, 22488)]",139.14728682170542,wp
UCT50H,contig_19 [gcode=11] [topology=linear],1516,gb|CP017206.1|,cp32-4,B331,1516,30617,99.80211081794197,1515,1515,"[(1713, 3228)]","[(1, 1516)]","[(3228, 1713)]",99.93403693931398,wp
UCT50H,contig_2 [gcode=11] [topology=linear],66334,RS05185_N40_N40_lp28-2_ParA_X,lp28-2,RS05185,66334,255,100.0,764,254,"[(1, 255)]","[(59584, 60348)]","[(1, 255)]",1.1517472186209183,pf32
UCT50H,contig_20 [gcode=11] [topology=linear],1330,gb|CP002242.1|,cp32-9,N40,1330,30658,100.0,1329,1329,"[(3809, 5138)]","[(1, 1330)]","[(3809, 5138)]",99.9248120300752,wp
UCT50H,contig_21 [gcode=11] [topology=linear],1113,gb|CP002229.1|,cp32-7,N40,1113,17483,100.0,1112,1112,"[(396, 1508)]","[(1, 1113)]","[(1508, 396)]",99.91015274034142,wp
UCT50H,contig_22 [gcode=11] [topology=linear],1040,gb|CP002240.1|,cp32-10,N40,1040,30154,100.0,1038,1038,"[(14409, 15447)]","[(1, 1039)]","[(14409, 15447)]",99.8076923076923,wp
UCT50H,contig_23 [gcode=11] [topology=linear],885,gb|CP002310.1|,cp32-1+5,JD1,885,60739,99.27884615384616,1662,1662,"[(1, 779), (30533, 31417)]","[(1, 885), (1, 779)]","[(31417, 30533), (779, 1)]",187.79661016949152,wp
UCT50H,contig_24 [gcode=11] [topology=linear],885,gb|CP002229.1|,cp32-7,N40,885,17483,100.0,884,884,"[(6044, 6928)]","[(1, 885)]","[(6044, 6928)]",99.88700564971752,wp
UCT50H,contig_25 [gcode=11] [topology=linear],864,gb|CP002242.1|,cp32-9,N40,864,30658,99.88425925925924,863,863,"[(5429, 6292)]","[(1, 864)]","[(6292, 5429)]",99.88425925925924,wp
UCT50H,contig_26 [gcode=11] [topology=linear],802,gb|CP002242.1|,cp32-9,N40,802,30658,100.0,801,801,"[(28950, 29751)]","[(1, 802)]","[(29751, 28950)]",99.87531172069824,wp
UCT50H,contig_27 [gcode=11] [topology=linear],771,gb|CP002242.1|,cp32-9,N40,771,30658,99.87029831387808,770,770,"[(23811, 24581)]","[(1, 771)]","[(23811, 24581)]",99.87029831387808,wp
UCT50H,contig_28 [gcode=11] [topology=linear],750,gb|CP002229.1|,cp32-7,N40,750,17483,100.0,749,749,"[(7580, 8329)]","[(1, 750)]","[(7580, 8329)]",99.86666666666667,wp
UCT50H,contig_29 [gcode=11] [topology=linear],744,gb|CP002235.1|,cp32-4,N40,744,15915,100.0,756,756,"[(3305, 3598), (2885, 3348)]","[(1, 294), (281, 744)]","[(3348, 2885), (3598, 3305)]",101.61290322580643,wp
UCT50H,contig_3 [gcode=11] [topology=linear],53749,A20_B31_lp54_ParA_X,lp54,A20,53749,250,100.0,749,249,"[(1, 250)]","[(39404, 40153)]","[(1, 250)]",1.393514297940427,pf32
UCT50H,contig_30 [gcode=11] [topology=linear],737,gb|CP002240.1|,cp32-10,N40,737,30154,98.63945578231292,734,734,"[(24948, 25682)]","[(1, 735)]","[(24948, 25682)]",99.59294436906376,wp
UCT50H,contig_31 [gcode=11] [topology=linear],703,gb|CP002242.1|,cp32-9,N40,703,30658,99.71550497866288,702,702,"[(7444, 8146)]","[(1, 703)]","[(8146, 7444)]",99.85775248933145,wp
UCT50H,contig_32 [gcode=11] [topology=linear],689,gb|CP002242.1|,cp32-9,N40,689,30658,100.0,688,688,"[(8668, 9356)]","[(1, 689)]","[(8668, 9356)]",99.85486211901306,wp
UCT50H,contig_33 [gcode=11] [topology=linear],686,gb|CP001264.1|,cp32-3,156a,686,30280,97.66423357664232,684,684,"[(20511, 21195)]","[(2, 686)]","[(20511, 21195)]",99.70845481049562,wp
UCT50H,contig_34 [gcode=11] [topology=linear],649,gb|CP002229.1|,cp32-7,N40,649,17483,100.0,648,648,"[(4907, 5555)]","[(1, 649)]","[(5555, 4907)]",99.84591679506931,wp
UCT50H,contig_35 [gcode=11] [topology=linear],587,gb|CP002229.1|,cp32-7,N40,587,17483,100.0,586,586,"[(15628, 16214)]","[(1, 587)]","[(15628, 16214)]",99.82964224872232,wp
UCT50H,contig_36 [gcode=11] [topology=linear],555,gb|CP002240.1|,cp32-10,N40,555,30154,100.0,554,554,"[(15578, 16132)]","[(1, 555)]","[(16132, 15578)]",99.81981981981984,wp
UCT50H,contig_37 [gcode=11] [topology=linear],544,gb|AE001576.1|,cp32-3,B31,544,30223,99.08256880733946,543,543,"[(26066, 26609)]","[(1, 544)]","[(26609, 26066)]",99.81617647058825,wp
UCT50H,contig_38 [gcode=11] [topology=linear],543,gb|CP002235.1|,cp32-4,N40,543,15915,97.39776951672864,535,535,"[(4431, 4966)]","[(1, 536)]","[(4431, 4966)]",98.5267034990792,wp
UCT50H,contig_39 [gcode=11] [topology=linear],521,gb|CP002242.1|,cp32-9,N40,521,30658,100.0,520,520,"[(8147, 8667)]","[(1, 521)]","[(8147, 8667)]",99.80806142034548,wp
UCT50H,contig_4 [gcode=11] [topology=linear],42962,RS05780_N40_N40_lp38_ParA_X,lp38,RS05780,42962,245,100.0,734,244,"[(1, 245)]","[(11006, 11740)]","[(1, 245)]",1.7084865695265583,pf32
UCT50H,contig_40 [gcode=11] [topology=linear],521,gb|AE001579.1|,cp32-7,B31,521,30800,100.0,520,520,"[(8143, 8663)]","[(1, 521)]","[(8663, 8143)]",99.80806142034548,wp
UCT50H,contig_41 [gcode=11] [topology=linear],501,gb|CP017209.1|,cp32-7,B331,501,30054,99.19517102615694,496,496,"[(6951, 7447)]","[(5, 501)]","[(7447, 6951)]",99.00199600798403,wp
UCT50H,contig_42 [gcode=11] [topology=linear],470,gb|CP002235.1|,cp32-4,N40,470,15915,100.0,469,469,"[(3961, 4430)]","[(1, 470)]","[(3961, 4430)]",99.7872340425532,wp
UCT50H,contig_43 [gcode=11] [topology=linear],454,gb|CP002240.1|,cp32-10,N40,454,30154,100.0,453,453,"[(27859, 28312)]","[(1, 454)]","[(27859, 28312)]",99.77973568281938,wp
UCT50H,contig_44 [gcode=11] [topology=linear],447,gb|CP002227.1|,cp32-5,N40,447,29615,99.77628635346755,446,446,"[(16345, 16791)]","[(1, 447)]","[(16791, 16345)]",99.77628635346755,wp
UCT50H,contig_45 [gcode=11] [topology=linear],445,gb|CP002242.1|,cp32-9,N40,445,30658,100.0,444,444,"[(3230, 3674)]","[(1, 445)]","[(3674, 3230)]",99.7752808988764,wp
UCT50H,contig_46 [gcode=11] [topology=linear],444,gb|CP017203.1|,cp32-8,B331,444,29892,99.77477477477478,443,443,"[(3229, 3672)]","[(1, 444)]","[(3672, 3229)]",99.77477477477478,wp
UCT50H,contig_48 [gcode=11] [topology=linear],360,gb|CP002229.1|,cp32-7,N40,360,17483,100.0,359,359,"[(7081, 7440)]","[(1, 360)]","[(7081, 7440)]",99.72222222222224,wp
UCT50H,contig_49 [gcode=11] [topology=linear],352,gb|CP002242.1|,cp32-9,N40,352,30658,100.0,350,350,"[(30143, 30493)]","[(1, 351)]","[(30493, 30143)]",99.43181818181816,wp
UCT50H,contig_5 [gcode=11] [topology=linear],31929,RS01335_MM1_plsm_lp36_ParA_X,lp36,RS01335,31929,249,100.0,728,242,"[(1, 243)]","[(13947, 14675)]","[(1, 243)]",2.2800588806414237,pf32
UCT50H,contig_50 [gcode=11] [topology=linear],350,gb|CP002240.1|,cp32-10,N40,350,30154,100.0,349,349,"[(1238, 1587)]","[(1, 350)]","[(1587, 1238)]",99.71428571428572,wp
UCT50H,contig_51 [gcode=11] [topology=linear],347,gb|CP002229.1|,cp32-7,N40,347,17483,100.0,303,303,"[(1, 304)]","[(44, 347)]","[(1, 304)]",87.31988472622479,wp
UCT50H,contig_52 [gcode=11] [topology=linear],343,gb|CP002242.1|,cp32-9,N40,343,30658,100.0,342,342,"[(6601, 6943)]","[(1, 343)]","[(6943, 6601)]",99.70845481049562,wp
UCT50H,contig_53 [gcode=11] [topology=linear],342,gb|CP002229.1|,cp32-7,N40,342,17483,100.0,341,341,"[(1738, 2079)]","[(1, 342)]","[(2079, 1738)]",99.70760233918128,wp
UCT50H,contig_54 [gcode=11] [topology=linear],339,gb|CP002242.1|,cp32-9,N40,339,30658,99.41002949852508,338,338,"[(1244, 1582)]","[(1, 339)]","[(1244, 1582)]",99.70501474926252,wp
UCT50H,contig_55 [gcode=11] [topology=linear],329,gb|CP002240.1|,cp32-10,N40,329,30154,99.69604863221883,328,328,"[(29309, 29637)]","[(1, 329)]","[(29637, 29309)]",99.69604863221883,wp
UCT50H,contig_56 [gcode=11] [topology=linear],319,gb|CP002242.1|,cp32-9,N40,319,30658,100.0,318,318,"[(925, 1243)]","[(1, 319)]","[(1243, 925)]",99.68652037617557,wp
UCT50H,contig_57 [gcode=11] [topology=linear],318,gb|AE001575.1|,cp32-1,B31,318,30750,100.0,317,317,"[(30268, 30585)]","[(1, 318)]","[(30585, 30268)]",99.68553459119497,wp
UCT50H,contig_58 [gcode=11] [topology=linear],311,gb|CP002240.1|,cp32-10,N40,311,30154,99.67845659163989,310,310,"[(927, 1237)]","[(1, 311)]","[(927, 1237)]",99.67845659163989,wp
UCT50H,contig_59 [gcode=11] [topology=linear],308,gb|CP002242.1|,cp32-9,N40,308,30658,100.0,307,307,"[(6293, 6600)]","[(1, 308)]","[(6600, 6293)]",99.67532467532467,wp
UCT50H,contig_6 [gcode=11] [topology=linear],30930,RS06035_N40_N40_cp32-12_ParA_X,cp32-12,RS06035,30930,260,100.0,779,259,"[(1, 260)]","[(17598, 18377)]","[(1, 260)]",2.518590365341093,pf32
UCT50H,contig_60 [gcode=11] [topology=linear],264,gb|CP019757.1|,cp32-2,B31_NRZ,264,31245,98.86363636363636,263,263,"[(19991, 20254)]","[(1, 264)]","[(19991, 20254)]",99.62121212121212,wp
UCT50H,contig_7 [gcode=11] [topology=linear],29617,RS01295_JD1_JD1_cp32-1+5_ParA_X,cp32-1+5,RS01295,29617,257,100.0,770,256,"[(1, 257)]","[(2514, 3284)]","[(1, 257)]",2.599858189553297,pf32
